borrower_id,pd,credit_score,risk_grade,recommended_action,below_policy_cutoff
39274,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
39275,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39276,0.6879432624113475,326.87953407814035,E,Decline or enhanced verification,True
39277,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
39278,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39279,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39280,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39281,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39282,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
39283,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
39284,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39285,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39286,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39287,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
39288,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39289,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39290,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39291,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39292,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
39293,0.08056872037914692,559.5260953024713,D,Manual review / risk-based pricing,False
39294,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39295,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39296,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39297,0.08056872037914692,559.5260953024713,D,Manual review / risk-based pricing,False
39298,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
39299,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
39300,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39301,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39302,0.08056872037914692,559.5260953024713,D,Manual review / risk-based pricing,False
39303,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39304,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
39305,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39306,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39307,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39308,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
39309,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39310,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39311,0.1925287356321839,487.3204517437896,E,Decline or enhanced verification,True
39312,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39313,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39314,0.01,715.3714262596125,B,Approve / standard terms,False
39315,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
39316,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39317,0.1647940074906367,500.97700931978227,E,Decline or enhanced verification,True
39318,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
39319,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
39320,0.08056872037914692,559.5260953024713,D,Manual review / risk-based pricing,False
39321,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39322,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39323,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39324,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
39325,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39326,0.24675324675324675,464.4062693398312,E,Decline or enhanced verification,True
39327,0.6879432624113475,326.87953407814035,E,Decline or enhanced verification,True
39328,0.01,715.3714262596125,B,Approve / standard terms,False
39329,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
39330,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39331,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39332,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
39333,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39334,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39335,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39336,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39337,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
39338,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
39339,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
39340,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
39341,0.13432835820895522,518.306394939895,E,Decline or enhanced verification,True
39342,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39343,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39344,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39345,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39346,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
39347,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39348,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
39349,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
39350,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39351,0.1925287356321839,487.3204517437896,E,Decline or enhanced verification,True
39352,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39353,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39354,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
39355,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39356,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39357,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39358,0.24675324675324675,464.4062693398312,E,Decline or enhanced verification,True
39359,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
39360,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39361,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39362,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
39363,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
39364,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39365,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39366,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39367,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
39368,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
39369,0.6879432624113475,326.87953407814035,E,Decline or enhanced verification,True
39370,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
39371,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
39372,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
39373,0.4185022026431718,407.6305208070072,E,Decline or enhanced verification,True
39374,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39375,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39376,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
39377,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
39378,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39379,0.08056872037914692,559.5260953024713,D,Manual review / risk-based pricing,False
39380,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
39381,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
39382,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39383,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39384,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
39385,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
39386,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39387,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39388,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
39389,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
39390,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39391,0.1925287356321839,487.3204517437896,E,Decline or enhanced verification,True
39392,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39393,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
39394,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39395,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39396,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
39397,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39398,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
39399,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39400,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39401,0.27184466019417475,454.97678367754577,E,Decline or enhanced verification,True
39402,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
39403,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39404,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
39405,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39406,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39407,0.43956043956043955,401.4284576098386,E,Decline or enhanced verification,True
39408,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39409,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39410,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39411,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39412,0.1647940074906367,500.97700931978227,E,Decline or enhanced verification,True
39413,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39414,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
39415,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
39416,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39417,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39418,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39419,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39420,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39421,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39422,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39423,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39424,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39425,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39426,0.08056872037914692,559.5260953024713,D,Manual review / risk-based pricing,False
39427,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39428,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39429,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39430,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
39431,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
39432,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
39433,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
39434,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39435,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
39436,0.08056872037914692,559.5260953024713,D,Manual review / risk-based pricing,False
39437,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
39438,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39439,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39440,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39441,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
39442,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
39443,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39444,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
39445,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39446,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39447,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39448,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
39449,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
39450,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39451,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39452,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
39453,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39454,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
39455,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39456,0.01,715.3714262596125,B,Approve / standard terms,False
39457,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39458,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
39459,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39460,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
39461,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
39462,0.27184466019417475,454.97678367754577,E,Decline or enhanced verification,True
39463,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39464,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
39465,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39466,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39467,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39468,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39469,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39470,0.0440771349862259,605.8431878845449,C,Approve with review or lower limit,False
39471,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39472,0.136986301369863,516.6711866862596,E,Decline or enhanced verification,True
39473,0.08056872037914692,559.5260953024713,D,Manual review / risk-based pricing,False
39474,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39475,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39476,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39477,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39478,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39479,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39480,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
39481,0.0440771349862259,605.8431878845449,C,Approve with review or lower limit,False
39482,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39483,0.24675324675324675,464.4062693398312,E,Decline or enhanced verification,True
39484,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39485,0.1925287356321839,487.3204517437896,E,Decline or enhanced verification,True
39486,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39487,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39488,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
39489,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39490,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39491,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39492,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39493,0.4185022026431718,407.6305208070072,E,Decline or enhanced verification,True
39494,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
39495,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
39496,0.24675324675324675,464.4062693398312,E,Decline or enhanced verification,True
39497,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39498,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39499,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39500,0.0,850.0,A,Auto approve / best terms,False
39501,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39502,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39503,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
39504,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39505,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
39506,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39507,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
39508,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39509,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
39510,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39511,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39512,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39513,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39514,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39515,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39516,0.1925287356321839,487.3204517437896,E,Decline or enhanced verification,True
39517,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39518,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39519,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
39520,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
39521,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39522,0.01,715.3714262596125,B,Approve / standard terms,False
39523,0.136986301369863,516.6711866862596,E,Decline or enhanced verification,True
39524,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39525,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39526,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
39527,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39528,0.4185022026431718,407.6305208070072,E,Decline or enhanced verification,True
39529,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
39530,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39531,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39532,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
39533,0.5862068965517243,358.7785782291727,E,Decline or enhanced verification,True
39534,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
39535,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39536,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39537,0.1647940074906367,500.97700931978227,E,Decline or enhanced verification,True
39538,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39539,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
39540,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
39541,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39542,0.1925287356321839,487.3204517437896,E,Decline or enhanced verification,True
39543,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39544,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39545,0.01,715.3714262596125,B,Approve / standard terms,False
39546,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39547,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39548,0.1925287356321839,487.3204517437896,E,Decline or enhanced verification,True
39549,0.01,715.3714262596125,B,Approve / standard terms,False
39550,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
39551,0.136986301369863,516.6711866862596,E,Decline or enhanced verification,True
39552,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39553,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39554,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39555,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39556,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39557,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
39558,0.01,715.3714262596125,B,Approve / standard terms,False
39559,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
39560,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
39561,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39562,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
39563,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39564,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39565,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39566,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39567,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
39568,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
39569,0.01,715.3714262596125,B,Approve / standard terms,False
39570,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
39571,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39572,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
39573,0.4185022026431718,407.6305208070072,E,Decline or enhanced verification,True
39574,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39575,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
39576,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39577,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39578,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39579,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39580,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
39581,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39582,0.6879432624113475,326.87953407814035,E,Decline or enhanced verification,True
39583,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39584,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
39585,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39586,0.27184466019417475,454.97678367754577,E,Decline or enhanced verification,True
39587,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
39588,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
39589,0.01,715.3714262596125,B,Approve / standard terms,False
39590,0.1647940074906367,500.97700931978227,E,Decline or enhanced verification,True
39591,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39592,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39593,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
39594,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
39595,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
39596,0.5,383.9035952556319,E,Decline or enhanced verification,True
39597,0.01,715.3714262596125,B,Approve / standard terms,False
39598,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39599,0.0440771349862259,605.8431878845449,C,Approve with review or lower limit,False
39600,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39601,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
39602,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39603,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39604,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39605,0.08056872037914692,559.5260953024713,D,Manual review / risk-based pricing,False
39606,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39607,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39608,0.4185022026431718,407.6305208070072,E,Decline or enhanced verification,True
39609,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39610,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
39611,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
39612,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39613,0.07193229901269393,568.3795168438193,D,Manual review / risk-based pricing,False
39614,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39615,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
39616,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
39617,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39618,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
39619,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
39620,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39621,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39622,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39623,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39624,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39625,0.050387596899224806,595.7135062987059,D,Manual review / risk-based pricing,False
39626,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39627,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39628,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39629,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39630,0.136986301369863,516.6711866862596,E,Decline or enhanced verification,True
39631,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39632,0.110397946084724,534.4259346273877,E,Decline or enhanced verification,True
39633,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
39634,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39635,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39636,0.6879432624113475,326.87953407814035,E,Decline or enhanced verification,True
39637,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
39638,0.6879432624113475,326.87953407814035,E,Decline or enhanced verification,True
39639,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39640,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39641,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
39642,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39643,0.4328661399782787,403.3920122524259,E,Decline or enhanced verification,True
39644,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
39645,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
39646,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39647,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
39648,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39649,0.004076086956521739,780.5389396262647,A,Auto approve / best terms,False
39650,0.3419170243204578,431.13475740381324,E,Decline or enhanced verification,True
39651,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39652,0.04054054054054054,612.1428261948082,C,Approve with review or lower limit,False
39653,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39654,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39655,0.08249158249158249,557.6737240330859,D,Manual review / risk-based pricing,False
39656,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39657,0.24675324675324675,464.4062693398312,E,Decline or enhanced verification,True
39658,0.03743961352657004,618.1155754358117,C,Approve with review or lower limit,False
39659,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39660,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39661,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39662,0.5862068965517243,358.7785782291727,E,Decline or enhanced verification,True
39663,0.0017730496453900709,840.7531508596435,A,Auto approve / best terms,False
39664,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
39665,0.002228826151560178,824.2176496909462,A,Auto approve / best terms,False
39666,0.012093726379440665,701.5057665454036,B,Approve / standard terms,False
39667,0.0440771349862259,605.8431878845449,C,Approve with review or lower limit,False
39668,0.136986301369863,516.6711866862596,E,Decline or enhanced verification,True
39669,0.01,715.3714262596125,B,Approve / standard terms,False
39670,0.24675324675324675,464.4062693398312,E,Decline or enhanced verification,True
39671,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
39672,0.0171606864274571,675.8924152431309,B,Approve / standard terms,False
39673,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39674,0.24675324675324675,464.4062693398312,E,Decline or enhanced verification,True
39675,0.6879432624113475,326.87953407814035,E,Decline or enhanced verification,True
39676,0.02131336405529954,659.9544338333955,C,Approve with review or lower limit,False
39677,0.007410838351088467,737.1744019894593,A,Auto approve / best terms,False
39678,0.1925287356321839,487.3204517437896,E,Decline or enhanced verification,True
39679,0.0992,543.0433353402997,D,Manual review / risk-based pricing,True
39680,0.043668122270742356,606.5465434913225,C,Approve with review or lower limit,False
39681,0.010564542753383956,711.3687636813106,B,Approve / standard terms,False
